Exchange,Base,Target,Last,Volume,Trust Score,USD Price
Kinesis Money,BTC,GBP,64458.7,0.02360106,red,84334
FMFW.io,FIL,BTC,1.87e-05,68.0,red,86056
SafeTrade,QUBIC,BTC,9.56e-12,29638787.0,red,89167
TokoCrypto,ENS,BTC,0.0001291,10.102168861347792,red,86273
Bit2Me,BTC,EUROP,74630.0,0.0062842,red,84583
Kraken,MANA,XBT,1.888e-06,4407.25581404,red,86007
TokoCrypto,ATOM,BTC,2.95e-05,20.481016949152544,red,84073
TokoCrypto,XTZ,BTC,5.92e-06,20.84966216216216,red,83205
Kraken,XBT,EUROP,74275.0,0.00013108,red,85379
FMFW.io,C98,BTC,3.17e-07,0.2,red,91188
Kraken,ZRX,XBT,1.811e-06,174.47884578,red,86007
FMFW.io,WIN,BTC,3.7e-10,200.0,red,87112
FMFW.io,QTUM,BTC,1.822e-05,19.73,red,84405
FMFW.io,TEL,BTC,7.12e-08,387100.0,red,88989
Kraken,TBTC,XBT,1.00092,0.00010712,red,86007
TokoCrypto,EGLD,BTC,8.99e-05,1.7887652947719688,red,86671
TokoCrypto,SAND,BTC,1.92e-06,125.0,red,91979
TokoCrypto,SAGA,BTC,1.05e-06,138.10476190476192,red,84377
FMFW.io,DYDX,BTC,2.84e-06,8764.006,red,84656
TokoCrypto,KAVA,BTC,1.35e-06,1387.6,red,84073
TokoCrypto,NMR,BTC,0.0001266,1.4869668246445498,red,84277
Bithumb,HVH,BTC,1e-08,44933.0,red,86623
TokoCrypto,TFUEL,BTC,2.4e-07,2432.375,red,91916
TokoCrypto,ENJ,BTC,3.9e-07,2221.538461538461,red,86273
NBX,BTC,DKK,546954.85,0.000101,red,84442
Bithumb,DICE,BTC,2e-08,22233.0,red,84338
XT.COM,MWC,BTC,0.00035,564.17,red,91384
TokoCrypto,FORTH,BTC,2.122e-05,4.841658812441094,red,82975
KuCoin,ASTR,BTC,1.446e-07,0.0,red,85954
Kraken,ANKR,XBT,9e-08,16389.63135,red,86007
TokoCrypto,PENDLE,BTC,2.542e-05,81.38434303697876,red,85872
NBX,BTC,EUR,75801.730728174,4.5e-05,red,87481
KuCoin,CKB,BTC,2.904e-08,0.0,red,85954
TokoCrypto,SUPER,BTC,2.33e-06,283.5021459227468,red,86201
Binance,OXT,BTC,3.3e-07,21536.0,red,85969
ChainEX,BTC,ZAR,1467395.0,0.0541393898711662,red,84458
TokoCrypto,SANTOS,BTC,1.776e-05,11.56981981981982,red,91307
TokoCrypto,AVA,BTC,3.46e-06,159.83236994219652,red,86570
Freiexchange,ORB,BTC,5.11e-06,0.50532567,red,89462
TokoCrypto,PORTAL,BTC,2.1e-07,857.1428571428571,red,84377
Huckleberry,0X78F811A431D248C1EDCF6D95EC8551879B2897C3,0X98878B06940AE243284CA214F92BB71A2B032B8A,27587.2638798421,0.00078508,red,84000
TokoCrypto,MANTA,BTC,1.3e-06,97.03076923076924,red,83488
BigONE,ONE,BTC,5.4e-09,100000.0,red,87055
Freiexchange,BLK,BTC,4.8e-07,1.66204006,red,84550
Kraken,MLN,XBT,5.85e-05,3.62224815,red,86007
TokoCrypto,LSK,BTC,2.24e-06,95.04464285714286,red,87077
Bybit,BTC,TRY,3670434.0,0.00013,red,86538
CoinJar Exchange,BTC,DAI,85980.0,0.022,red,85989
Upbit,ZIL,BTC,7e-08,3684.21052631,red,83997
Upbit,SPURS,BTC,2.75e-06,30637.52870759,red,86156
Upbit,FCT2,BTC,1.4e-07,601.0,red,84959
Freiexchange,RIC,BTC,8e-08,50501.37692614,red,86042
FMFW.io,ALPACA,BTC,6.6e-08,0.1,red,86056
Upbit,META,BTC,1.3e-07,14957.28907698,red,86168
Upbit,MED,BTC,3e-08,30385.69206842,red,84107
Upbit,AHT,BTC,2e-08,7380.07380073,red,85974
KuCoin,NKN,BTC,1.582e-07,0.0,red,85954
Upbit,G,BTC,6e-08,2933.07167074,red,83777
Upbit,GRS,BTC,1.86e-06,5021.47649593,red,86168
BTC Trade UA,BTC,UAH,4028102.9,0.0025451396,red,95279
Bithumb,CSPR,BTC,7e-08,502543.31247849,red,83938
Komodo Wallet,FIRO,BTC,4.49724e-05,155.5398100743,red,91354
Bitcoin.me,KLV,BTC,2.17e-08,767550.1,red,86042
Freiexchange,SLM,BTC,1e-08,5200.0,red,86596
WhiteBIT,MWC,BTC,0.000335,10.8,red,86045
Upbit,MANA,BTC,1.9e-06,1595.46226883,red,86168
zondacrypto,AVAX,BTC,0.0001571,11.6216648,red,84950
SafeTrade,KMD,BTC,4.7e-07,100.0,red,87750
LATOKEN,HTL,BTC,9.544e-05,48.70951487845767,red,86029
Upbit,STG,BTC,1.34e-06,994.67650394,red,85097
Upbit,AXL,BTC,1.51e-06,998.6696565,red,86846
Upbit,HIVE,BTC,1.18e-06,709.32258064,red,87154
Upbit,TOKAMAK,BTC,8.35e-06,95.62540376,red,86156
TokoCrypto,CFX,BTC,1e-06,192.0,red,87064
Upbit,IMX,BTC,3.61e-06,300.0,red,86714
Upbit,API3,BTC,6.17e-06,540.95445705,red,85105
Freiexchange,GRLC,BTC,8e-08,21.359927,red,86977
Upbit,POWR,BTC,1.07e-06,1114.0,red,82537
TokoCrypto,DUSK,BTC,7.3e-07,303.09589041095893,red,84445
Upbit,HBD,BTC,1.125e-05,57.142,red,86156
Freiexchange,HBN,BTC,1e-08,2.49083653,red,89381
TokoCrypto,SYS,BTC,2.6e-07,3563.538461538461,red,84589
Freiexchange,OCP,BTC,1e-08,135716.90855044,red,86193
Freiexchange,EFL,BTC,1.49e-06,207.72440273,red,86042
Upbit,MOC,BTC,4.2e-07,1809.52380952,red,85809
WhiteBIT,AXEL,BTC,1.8e-07,1178.0,red,86562
Upbit,XTZ,BTC,5.66e-06,25.58846846,red,86525
Upbit,STORJ,BTC,1.78e-06,337.07865168,red,84139
TokoCrypto,AI,BTC,5.9e-07,230.7457627118644,red,83178
Upbit,MOODENG,BTC,8.2e-07,1205.20408398,red,88175
Komodo Wallet,KMD,BTC,5.01e-07,1535.37158268,red,85975
Upbit,SONIC,BTC,1.01e-06,410.15306457,red,86156
Upbit,NEO,BTC,4.738e-05,25.81587558,red,86156
Upbit,MINA,BTC,1.27e-06,250.0,red,85071
Freiexchange,TAJ,BTC,2e-08,1.18161948,red,89381
Upbit,HUNT,BTC,1.72e-06,205.89848663,red,86156
Upbit,PENDLE,BTC,2.586e-05,12.0,red,86369
StakeCube Exchange,BLOCK,BTC,3e-07,330.931,red,83744
Freiexchange,ILC,BTC,2e-08,6000.0,red,86042
FMFW.io,XEM,BTC,1.3e-08,1.0,red,86056
Freiexchange,DOGEC,BTC,1e-08,155782.0,red,86583
Upbit,MIRA,BTC,1.94e-06,510.89738627,red,86156
Upbit,SEI,BTC,1.53e-06,130.71895424,red,86156
Upbit,SUI,BTC,1.56e-05,7.0,red,86156
Upbit,ARK,BTC,3.19e-06,47.02194358,red,87682
Upbit,SUPER,BTC,2.33e-06,606.27110821,red,87971
Upbit,SKY,BTC,4.9e-07,694.37121482,red,86156
Freiexchange,BTX,BTC,6.6e-07,843.48641865,red,86042
Upbit,COMP,BTC,0.00034307,1.91616803,red,82389
Upbit,WAL,BTC,1.92e-06,471.74041297,red,84565
Upbit,NEWT,BTC,1.33e-06,96.7988138,red,90778
StakeCube Exchange,GLC,BTC,6e-08,11827.154,red,89600
Upbit,SXP,BTC,1.07e-06,382.35294117,red,83486
Freiexchange,QRK,BTC,1e-08,4650.33964999,red,84552
StakeCube Exchange,FIRO,BTC,3.9e-05,26.362,red,90253
Upbit,MLK,BTC,9.2e-07,166.64130434,red,84180
Upbit,MASK,BTC,7.78e-06,22.05071664,red,86156
Kinesis Money,BTC,AUD,131176.916699,0.00055928,red,84824
Upbit,HP,BTC,2.9e-07,352.42158535,red,85938
Upbit,ID,BTC,9.1e-07,108.76557443,red,87090
Upbit,JUP,BTC,2.87e-06,31.7904652,red,83530
Upbit,DRIFT,BTC,2.46e-06,42.3517055,red,85201
Freiexchange,FREED,BTC,6e-08,6686.33333333,red,86627
Upbit,ENA,BTC,2.72e-06,37.5,red,86168
StakeCube Exchange,ALIAS,BTC,6.2e-07,127.313,red,86007
Upbit,BAR,BTC,6.59e-06,14.52503793,red,88340
SafeTrade,HUSH,BTC,2.6e-07,1633.29,red,89167
BTC Trade UA,BTC,USDT,82000.0131200021,6.09756e-05,red,81946
Upbit,KAVA,BTC,1.36e-06,122.33667918,red,85471
Upbit,SOMI,BTC,3.15e-06,23.25581395,red,85202
Freiexchange,BTM,BTC,4e-08,4000.0,red,86042
BTCMarkets,XRP,BTC,2.313e-05,5.0,red,86500
Upbit,SAFE,BTC,1.72e-06,38.16908592,red,85407
Upbit,YGG,BTC,1.01e-06,50.0,red,86156
SafeTrade,DYNAMO,BTC,4e-08,2600.0,red,87466
Upbit,DKA,BTC,7e-08,791.38834338,red,92134
StakeCube Exchange,VAL,BTC,7.75e-06,8.061,red,84298
Freiexchange,DIMI,BTC,4.7e-06,9.77693861,red,86833
StakeCube Exchange,BTC2,BTC,8e-07,59.986,red,86007
Upbit,AGLD,BTC,3.29e-06,1.20440039,red,85105
SafeTrade,SAFE,BTC,5.3e-07,6.0,red,88895
Freiexchange,LTB,BTC,6.1e-07,10.12082719,red,91746
Zaif,FSCC,BTC,1.11e-06,5.0,red,83621
Zaif,CICC,BTC,1.1e-07,10.0,red,86225
Freiexchange,BTB,BTC,4.18e-06,0.316691,red,86042
SafeTrade,ZCL,BTC,5.16e-06,0.12,red,84676
FMFW.io,FIRO,BTC,3e-05,0.04,red,92445
Freiexchange,CDN,BTC,3e-08,20.04778656,red,86042
FMFW.io,YFII,BTC,0.0007,3e-05,red,88692
HitBTC,ADA,BTC,4.745e-06,29752.0,,85949
Changelly PRO,ADA,BTC,4.745e-06,29752.0,,86056
HitBTC,LINK,BTC,0.00014337,1.61,,84511
Changelly PRO,LINK,BTC,0.00014337,1.61,,84405
Changelly PRO,DOT,BTC,2.631e-05,19100.0,,86056
HitBTC,DOT,BTC,2.631e-05,19100.0,,85949
HitBTC,FET,BTC,3.308e-06,239.5,,87556
Changelly PRO,DGB,BTC,7.27e-08,7449972.0,,86056
HitBTC,DGB,BTC,7.27e-08,7449972.0,,85949
HitBTC,IOTA,BTC,1.351e-06,120.0,,87141
HitBTC,C98,BTC,3.17e-07,0.2,,91878
HitBTC,QTUM,BTC,1.822e-05,19.73,,84511
HitBTC,WIN,BTC,3.7e-10,200.0,,87099
HitBTC,ACH,BTC,1.085e-07,1587.2,,87457
HitBTC,TEL,BTC,7.12e-08,387100.0,,89401
Ecxx,OMIKAMI,BTC,2.2e-07,648894.4527272726,,85952
Changelly PRO,RLC,BTC,8.307e-06,0.8,,84405
HitBTC,KAVA,BTC,1.325e-06,0.1,,85949
HitBTC,GLM,BTC,2.3e-06,36.4,,87344
HitBTC,RLC,BTC,8.307e-06,0.8,,84511
Vindax,BCA,BTC,0.00011337,16000.0,,86180
ProBit Global,ARDR,BTC,6.9e-07,518855.719,,85898
TokoCrypto,HFT,BTC,4.6e-07,272.5434782608696,,84669
HitBTC,BCN,BTC,3.4e-10,200.0,,84605
HitBTC,ALPACA,BTC,6.6e-08,0.1,,85949
Poloniex,POL,BTC,1.54e-06,779.0,,85928
KuCoin,LRC,BTC,6.42e-07,0.0,,90635
HitBTC,API3,BTC,6.1e-06,183.09,,85949
KuCoin,CTSI,BTC,4.38e-07,0.0,,90635
KuCoin,ZRX,BTC,1.918e-06,0.0,,90663
KuCoin,XNO,BTC,1.271e-05,0.0,,90635
HitBTC,BDP,BTC,7e-10,4.0,,83701
ProBit Global,BLURT,BTC,1.58e-08,122044.11957129,,85898
Poloniex,AAVE,BTC,0.00186,0.28,,84355
HitBTC,RFR,BTC,1.7e-10,60.0,,85840
HitBTC,DODO,BTC,2.8e-07,902.68,,84558
Changelly PRO,BTG,BTC,9.8e-06,15.888,,86056
HitBTC,APM,BTC,5.4e-08,0.3,,85110
HitBTC,BTG,BTC,9.8e-06,15.888,,85949
HitBTC,LEO,BTC,0.00010875,0.05,,84485
HitBTC,GRIN,BTC,4.8e-07,44.0,,92899
HitBTC,FIRO,BTC,3e-05,0.04,,92535
Changelly PRO,FIRO,BTC,3e-05,0.04,,92444
HitBTC,YFII,BTC,0.0007,3e-05,,88673
HitBTC,ROOK,BTC,2.6e-05,0.0027,,84130
HitBTC,EMC,BTC,3.3e-08,0.9,,86522
HitBTC,AE,BTC,2e-08,1.3,,85879
ChangeNOW,GALA,BTC,8.684663368849677e-08,3627658.816875276,,85475
Libre Swap,BTC,LIBRE,350877192.9824561,0.14793494,,85977
ChangeNOW,FET,BTC,3.2194916950272832e-06,52364.614644285655,,85475
Upbit Indonesia ,VIRTUAL,BTC,1.272e-05,13264.93013769,,83973
ChangeNOW,IOTA,BTC,1.3410027206573546e-06,82281.36960881265,,85475
ChangeNOW,RVN,BTC,9.307015325805794e-08,921417.2095800784,,85475
Upbit Indonesia ,SPURS,BTC,2.75e-06,30637.52870759,,86082
ChangeNOW,FLOKI,BTC,5.257208639960459e-10,141676861.02649316,,85444
ChangeNOW,BRETT,BTC,1.5882846758479327e-07,352095.58576019434,,85475
ChangeNOW,THETA,BTC,4.126990472923075e-06,12104.701780149277,,85475
ChangeNOW,LSK,BTC,2.5040862450570763e-06,18847.82122651213,,85476
ChangeNOW,WLD,BTC,7.15224716576386e-06,6213.417850334091,,85444
Upbit Indonesia ,BORA,BTC,5.8e-07,65903.5769607,,83173
Magic Eden (Runes),RSIC•GENESIS•RUNE,BTC,1.343e-09,0.0,,85978
ChangeNOW,BSV,BTC,0.0002362586987457,65.95372423720025,,85475
UniSat,NOOT,BTC,5.9e-09,2380000.0,,87305
DotSwap,RSIC•GENESIS•RUNE,BTC,1.172799e-09,7984119.0,,85946
AltcoinTrader,BTC,USDT,87000.0,0.01,,86913
Upbit Indonesia ,GRS,BTC,1.86e-06,5021.47649593,,86133
DotSwap,GIZMO•IMAGINARY•KITTEN,BTC,1.35582685e-08,634841.05572468,,85946
ChangeNOW,NOM,BTC,1.3220836782122406e-07,58042.20128719549,,85476
ChangeNOW,RAY,BTC,1.197824511363464e-05,580.0297784758377,,85444
Magic Eden (Runes),BILLION•DOLLAR•CAT,BTC,4.205016e-08,0.0,,85894
radFi,RWLD,BTC,2.6073229846713816e-10,21247692.02485104,,86981
radFi,NODESTR,BTC,2.2121022859226142e-08,229503.3734766349,,86262
Magic Eden (Runes),WADDLE•WADDLE•PENGU,BTC,1.4049e-09,0.0,,83772
ChangeNOW,LUNA,BTC,8.390723371965174e-07,4401.087654499059,,85475
ChangeNOW,YFI,BTC,0.0481082413532859,0.0789347801742628,,85475
ChangeNOW,BAD,BTC,2.214285264513856e-14,152881139654.50076,,85444
ChangeNOW,CEL,BTC,3.724232916952921e-07,9956.153430150012,,85444
Upbit Indonesia ,API3,BTC,6.17e-06,540.95445705,,85032
Upbit Indonesia ,BSV,BTC,0.00025,13.15789474,,84831
Upbit Indonesia ,MANA,BTC,1.9e-06,1595.46226883,,86133
ChangeNOW,AEVO,BTC,5.492289225879583e-07,5238.867450043888,,85476
ChangeNOW,STX,BTC,3.783912590995988e-06,809.4708502222607,,85475
ChangeNOW,REEF,BTC,2.36930433112421e-09,1158259.4132343554,,85476
ChangeNOW,PEIPEI,BTC,1.1120039227149269e-13,23132871419.884357,,85444
UniSat (Runes),EPIC•EPIC•EPIC•EPIC,BTC,3.35e-08,80650.0,,84960
Magic Eden (Runes),ZBIT•BLUE•BITCOIN,BTC,2.9000054e-07,0.0,,86101
ChangeNOW,SAND,BTC,1.91354121010272e-06,1175.501956909087,,85395
Magic Eden (Runes),Z•Z•Z•Z•Z•FEHU•Z•Z•Z•Z•Z,BTC,5.25e-06,0.0,,85328
Upbit Indonesia ,META,BTC,1.3e-07,14957.28907698,,86133
Magic Eden (Runes),MR•YEN•JAPANESE•BUSINESSMAN,BTC,5.299976e-08,0.0,,83968
UniSat,$BMP,BTC,1.4e-09,1374000.0,,85828
UniSat,NALS,BTC,6e-08,30000.0,,92286
Upbit Indonesia ,AXL,BTC,1.51e-06,998.6696565,,86737
UniSat,.COM,BTC,5.8e-07,1900.0,,83931
Upbit Indonesia ,STG,BTC,1.34e-06,994.67650394,,85071
Magic Eden (Runes),LIQUIDIUM•TOKEN,BTC,9.4861407e-07,0.0,,87459
ChangeNOW,CHZ,BTC,3.322361328606883e-07,4031.781553890156,,85475
Magic Eden (Runes),MEMENTO•MORI,BTC,5.497e-08,0.0,,85969
ChangeNOW,LDO,BTC,7.757786205578897e-06,153.07959228947078,,85475
Upbit Indonesia ,POWR,BTC,1.07e-06,1114.0,,82537
ChangeNOW,BAND,BTC,4.501395432584101e-06,246.7138851702166,,85475
Upbit Indonesia ,IMX,BTC,3.61e-06,300.0,,86777
Upbit Indonesia ,CELO,BTC,1.91e-06,562.09347,,83958
ChangeNOW,KP3R,BTC,3.214562237375257e-05,33.627959782188235,,85475
Magic Eden (Runes),LOBO•THE•WOLF•PUP,BTC,1.77899e-09,0.0,,85894
Magic Eden (Runes),BAMK•OF•NAKAMOTO•DOLLAR,BTC,2e-10,0.0,,84300
Magic Eden (Runes),MEME•ECONOMICS,BTC,4.64997e-08,0.0,,83650
Magic Eden (Runes),BASED•INTERNET•PANDA,BTC,3.698e-09,0.0,,85189
ChangeNOW,SKL,BTC,1.6464283576696084e-07,5463.108423503491,,85444
Upbit Indonesia ,MED,BTC,3e-08,30385.69206842,,84061
ChangeNOW,RLC,BTC,8.397722016541928e-06,101.08211424197071,,85475
ChangeNOW,PENDLE,BTC,2.644540901294872e-05,30.661080149928253,,85444
Upbit Indonesia ,TOKAMAK,BTC,8.35e-06,95.62540376,,86082
Magic Eden (Runes),WANKO•MANKO•RUNES,BTC,2.9e-08,0.0,,83650
Upbit Indonesia ,COMP,BTC,0.00034307,1.91616803,,82308
Magic Eden (Runes),CATS•IN•THE•SATS,BTC,6.389987e-08,0.0,,86793
Upbit Indonesia ,HBD,BTC,1.125e-05,57.142,,86133
Upbit Indonesia ,STORJ,BTC,1.78e-06,337.07865168,,84019
UniSat,MICE,BTC,2.5e-08,24000.0,,90583
UniSat,ORPO,BTC,5.9e-07,1000.0,,90602
Magic Eden (Runes),ANARCHO•CATBUS,BTC,3.690011e-08,0.0,,84550
ChangeNOW,KAIA,BTC,9.27014843193842e-07,565.8290799411435,,85395
Magic Eden (Runes),THE•TICKER•IS•ELSA,BTC,1.037e-09,0.0,,85124
Magic Eden (Runes),EPIC•EPIC•EPIC•EPIC,BTC,7.799e-09,0.0,,85894
ChangeNOW,RACA,BTC,3.812351075927104e-10,1182727.207416838,,85475
radFi,RADKING,BTC,4.3034463430640376e-11,10298115.37347198,,85978
Upbit Indonesia ,SXP,BTC,1.07e-06,382.35294117,,83491
radFi,SCOTT,BTC,8.884017581913383e-11,4011054.315144486,,85978
Upbit Indonesia ,SKY,BTC,4.9e-07,694.37121482,,86082
ChangeNOW,ICX,BTC,7.86079654353408e-07,432.39588758940033,,85444
ChangeNOW,LADYS,BTC,1.2900409363709984e-13,2538974897.0791125,,85475
DotSwap,DOTSWAP•DOTSWAP,BTC,2.326830149e-07,1406.43,,86799
Upbit Indonesia ,MINA,BTC,1.27e-06,250.0,,85072
Upbit Indonesia ,PENDLE,BTC,2.586e-05,12.0,,87329
Magic Eden (Runes),NOTICE•ME•SENPAI,BTC,9e-10,0.0,,91322
ChangeNOW,ETHW,BTC,6.9980204526084016e-06,37.88504204912334,,85444
Magic Eden (Runes),POOKA•CANNOT•BE•STOPPED,BTC,4.413e-10,0.0,,87342
Upbit Indonesia ,ZIL,BTC,7e-08,3684.21052631,,84019
UniSat,MMSS,BTC,1.2e-06,25.0,,84629
radFi,PUPPETSTR,BTC,8.135306419797289e-11,3037297.037146341,,85978
ChangeNOW,KEKE,BTC,4.199541369562596e-14,5349719278.134077,,85444
ChangeNOW,W,BTC,5.645825736385438e-07,357.09719970070194,,85475
ChangeNOW,TRU,BTC,1.460017655657789e-07,1292.554629667669,,85395
Upbit Indonesia ,SEI,BTC,1.53e-06,130.71895424,,86082
UniSat,WHEE,BTC,1.869e-07,1000.0,,90583
radFi,SHROOMSTR,BTC,6.268911512908427e-11,3028909.432023228,,86737
ChangeNOW,DODO,BTC,2.737800547800835e-07,669.9974313692679,,85475
ChangeNOW,GNO,BTC,0.0013800813687067,0.1340740864815579,,85475
Upbit Indonesia ,G,BTC,6e-08,2933.07167074,,83878
Upbit Indonesia ,MASK,BTC,7.78e-06,22.05071664,,86168
Upbit Indonesia ,KAVA,BTC,1.36e-06,122.33667918,,86150
Magic Eden (Runes),SATOSHI•NAKAMOTO,BTC,3.989875e-07,0.0,,84819
Upbit Indonesia ,MLK,BTC,9.2e-07,166.64130434,,84104
Upbit Indonesia ,ARK,BTC,3.19e-06,47.02194358,,87400
Upbit Indonesia ,XTZ,BTC,5.66e-06,25.58846846,,86675
Magic Eden (Runes),DECENTRALIZED,BTC,3.115e-10,0.0,,84356
radFi,FROGSTR,BTC,9.271789587569448e-11,1367867.877245605,,86835
ChangeNOW,ARC,BTC,1.6837744367327378e-08,7038.283509289392,,85444
Magic Eden (Runes),SGN•SHO•GA•NAI•SGN,BTC,2.39e-11,0.0,,84627
Upbit Indonesia ,SUI,BTC,1.56e-05,7.0,,86168
ChangeNOW,FUN,BTC,2.218901647990892e-08,4958.011144922854,,85475
ChangeNOW,USD1,BTC,1.0897241494530717e-05,9.908517331509325,,85444
Magic Eden (Runes),THE•OFFICIAL•BOZO,BTC,9.41e-10,0.0,,84719
Upbit Indonesia ,ID,BTC,9.1e-07,108.76557443,,87192
ChangeNOW,METIS,BTC,9.1688436859881e-05,1.060925776971572,,85475
Upbit Indonesia ,JUP,BTC,2.87e-06,31.7904652,,83491
ChangeNOW,HNT,BTC,2.3515283515897087e-05,3.429175861615685,,85475
ChangeNOW,YOOSHI,BTC,3.525478209724773e-14,2857265392.8177786,,85476
Upbit Indonesia ,SAFE,BTC,1.72e-06,38.16908592,,85555
Upbit Indonesia ,DKA,BTC,7e-08,791.38834338,,91861
ChangeNOW,BRISE,BTC,3.5978242753321073e-13,111751252.60800944,,85475
ChangeNOW,LEASH,BTC,3.8475492413458106e-08,738.5043796665026,,85475
ChangeNOW,REN,BTC,7.070486209063103e-08,487.1989025454534,,90267
Zaif,ZAIF,BTC,1e-08,3065.0,,86658
ChangeNOW,ARKM,BTC,2.7787051499638758e-06,8.009770519978135,,85444
ChangeNOW,GHST,BTC,3.0574665262119758e-06,5.663577818209108,,85539
Freiexchange,TROLL,BTC,1e-08,1240.0,,86840
ChangeNOW,IOTX,BTC,1.0814590813805453e-07,111.87039411347004,,85444
ChangeNOW,STARL,BTC,3.021915760332093e-12,2241661.86078894,,85476
Upbit Indonesia ,AGLD,BTC,3.29e-06,1.20440039,,85032
DotSwap,UNCOMMON•GOODS,BTC,2.61456433e-07,14.0,,84702
DotSwap,SATOSHI•NAKAMOTO,BTC,3.4438901e-07,7.67939339,,84711
ChangeNOW,SYS,BTC,2.690762667383796e-07,7.087522049936537,,85475
DotSwap,MINE•MINE•MINE,BTC,1.16354179e-08,4.43206275,,84685
HitBTC,SEELE,BTC,1e-09,4.0,,84827
OKX,BCH,BTC,0.005158,91.3972,green,85896
TokoCrypto,ENA,BTC,2.72e-06,515.7683823529412,yellow,86907
TokoCrypto,POL,BTC,1.57e-06,6380.171974522293,yellow,84678
PointPay,AEVO,BTC,6.2e-07,3532.3134,yellow,91702
KuCoin,TFUEL,BTC,2.268e-07,0.0,red,90635
KoinBX,ETH,BTC,0.03348,63.45485423,,91199
Bullish,BTC,XRP,43487.533329,0.00013,,83397
HitBTC,PAXG,BTC,0.04684,0.00017,,85879
Ecxx,BTC,USDC,95232.28223,0.0009699999999999,,95195
KoinBX,LTC,BTC,0.00103,3708.57246825,,91023
TokoCrypto,TRX,BTC,3.27e-06,1266.5443425076453,,84199
HitBTC,ONE,BTC,5.485e-08,500.0,,83225
FMFW.io,ONE,BTC,5.485e-08,500.0,,83210
HitBTC,TONCOIN,BTC,1.8554e-05,9.5,,83541
HitBTC,XVG,BTC,8.53e-08,58370.0,,86743
FMFW.io,XVG,BTC,8.53e-08,58370.0,,86618
HitBTC,SUN,BTC,2.5988e-07,2000.0,,84485
TokoCrypto,ETC,BTC,0.0001569,0.8490758444869344,,86315
Bitstamp by Robinhood,BTC,EURC,74903.0,0.21899349,,86330
FMFW.io,ATOM,BTC,2.857e-05,6299.48,,85865
HitBTC,ATOM,BTC,2.857e-05,6299.48,,85879
HitBTC,JST,BTC,4.223e-07,5.0,,87141
TokoCrypto,XLM,BTC,2.76e-06,64.05797101449275,,86478
FMFW.io,SNT,BTC,1.704e-07,137.0,,92914
TokoCrypto,STX,BTC,3.66e-06,51.69398907103825,,84828
Cube,BTC,VEUR,75000.0,3.21301,,84146
HitBTC,SNT,BTC,1.704e-07,137.0,,92876
HitBTC,FIL,BTC,1.87e-05,68.0,,85879
TokoCrypto,CRV,BTC,4.5e-06,593.1066666666667,,84500
TokoCrypto,RENDER,BTC,2.058e-05,8.480563654033041,,83476
KoinBX,SFP,BTC,3.86e-06,224341.74102886,,90710
TokoCrypto,ARB,BTC,2.52e-06,1099.702380952381,,85484
TokoCrypto,ALGO,BTC,1.59e-06,4025.1572327044014,,84438
TokoCrypto,THETA,BTC,4.47e-06,708.6510067114094,,92765
HitBTC,STX,BTC,3.73e-06,205.3,,84570
FMFW.io,SPELL,BTC,3.1e-09,96251.0,,85912
HitBTC,SPELL,BTC,3.1e-09,96251.0,,85914
FMFW.io,DENT,BTC,3.91e-09,200.0,,83781
HitBTC,DENT,BTC,3.91e-09,200.0,,83541
HitBTC,GRT,BTC,5.9e-07,0.02,,84485
FMFW.io,GRT,BTC,5.9e-07,0.02,,84470
HitBTC,NMR,BTC,0.00016416,0.02,,84706
HitBTC,DYDX,BTC,2.84e-06,8764.006,,84640
HitBTC,FXS,BTC,9.69e-06,0.01,,86105
FMFW.io,BAT,BTC,2.184e-06,24012.0,,85865
FMFW.io,SLP,BTC,1e-08,1629.5,,87383
HitBTC,SLP,BTC,1e-08,1629.5,,87141
Changelly PRO,SHIB,BTC,1e-10,11000.0,,86684
HitBTC,SHIB,BTC,1e-10,11000.0,,86674
FMFW.io,SHIB,BTC,1e-10,11000.0,,86684
CoinJar Exchange,DOGE,BTC,1.64e-06,2200.0,,86402
TokoCrypto,AR,BTC,4.57e-05,2.8943107221006565,,92997
Upbit,SUN,BTC,2.4e-07,1668.04716172,,87004
FMFW.io,NMR,BTC,0.00016416,0.04,,84788
HitBTC,BAT,BTC,2.184e-06,24012.0,,85879
Bitfinex,NEXO,BTC,1.089e-05,117.50049661,,85894
Changelly PRO,BAT,BTC,2.184e-06,24012.0,,85865
TokoCrypto,GLM,BTC,2.65e-06,606.0566037735849,,91723
TokoCrypto,SCRT,BTC,1.98e-06,103.53535353535354,,91067
TokoCrypto,LPT,BTC,5.15e-05,2.7128155339805824,,87276
Changelly PRO,GLM,BTC,2.3e-06,36.4,,87495
TokoCrypto,YGG,BTC,1.08e-06,1344.851851851852,,92017
Upbit,ACS,BTC,1e-08,24265.5,,85733
Binance US,WBTC,BTC,0.98,0.38679,,88124
VALR,ETH,BTC,0.032677,0.116231,,85901
HitBTC,VRA,BTC,4.3e-09,310393.0,,85914
TokoCrypto,MINA,BTC,1.47e-06,307.6462585034014,,92082
Bithumb,KAIA,BTC,9.2e-07,138082.67745625,,86550
TokoCrypto,KAITO,BTC,7.73e-06,18.214747736093145,,86745
Upbit,RLC,BTC,8.78e-06,49.03758542,,87030
TokoCrypto,CTK,BTC,3.01e-06,53.77408637873754,,88894
KuCoin,OGN,BTC,4.04e-07,0.0,,85894
